CustomerAltID,FirstName,LastName,Gender,Email,PhoneNumber,FirstLine,SecondLine,District,City,Country,SignupDate,CustomerID
100967,Barbara,Smith,Female,b.smith@gmail.com,2.01286E+11,El Marg. Cairo. Egypt,Building 26. Street 286,El Marg,Cairo,Egypt,2020-09-25,967
100968,Curtis,Landry,Male,c.landry@yahoo.com,2.01648E+11,Heliopolis. Cairo. Egypt,Building 19. Street 197,Heliopolis,Cairo,Egypt,2023-03-05,968
100969,Alicia,Alvarez,Female,a.alvarez@yahoo.com,2.01014E+11,6th of October. Cairo. Egypt,Building 48. Street 248,6th of October,Cairo,Egypt,2021-08-26,969
100970,Eddie,Jones,Male,e.jones@gmail.com,2.01275E+11,6th of October. Cairo. Egypt,Building 79. Street 184,6th of October,Cairo,Egypt,2023-05-05,970
100971,Brenda,Martin,Female,b.martin@yahoo.com,2.01279E+11,Nasr City. Cairo. Egypt,Building 69. Street 166,Nasr City,Cairo,Egypt,2021-04-17,971
100972,Bryan,Mills,Male,b.mills@gmail.com,2.01271E+11,Shorouk City. Cairo. Egypt,Building 75. Street 163,Shorouk City,Cairo,Egypt,2020-12-10,972
100973,Jeffrey,Carlson,Male,j.carlson@gmail.com,2.01647E+11,Nasr City. Cairo. Egypt,Building 43. Street 51,Nasr City,Cairo,Egypt,2023-12-12,973
100974,Roger,Jones,Male,r.jones@yahoo.com,2.01643E+11,Maadi. Cairo. Egypt,Building 8. Street 83,Maadi,Cairo,Egypt,2021-02-09,974
100975,Rhonda,Ortiz,Female,r.ortiz@gmail.com,2.01265E+11,Mokattam. Cairo. Egypt,Building 47. Street 101,Mokattam,Cairo,Egypt,2024-07-30,975
100976,Maria,Allison,Female,m.allison@gmail.com,2.0124E+11,6th of October. Cairo. Egypt,Building 6. Street 162,6th of October,Cairo,Egypt,2022-11-10,976
100977,Ann,Wagner,Female,a.wagner@yahoo.com,2.01282E+11,Al Haram. Cairo. Egypt,Building 24. Street 125,Al Haram,Cairo,Egypt,2022-10-25,977
100978,Daniel,Guzman,Male,d.guzman@yahoo.com,2.01624E+11,Sheikh Zayed. Cairo. Egypt,Building 94. Street 105,Sheikh Zayed,Cairo,Egypt,2022-06-27,978
100979,Anna,Rios,Female,a.rios@gmail.com,2.01045E+11,El Matareya. Cairo. Egypt,Building 72. Street 239,El Matareya,Cairo,Egypt,2024-09-06,979
100980,Ryan,Ramos,Male,r.ramos@gmail.com,2.01613E+11,Nasr City. Cairo. Egypt,Building 35. Street 198,Nasr City,Cairo,Egypt,2021-05-15,980
100981,Ricky,Carter,Male,r.carter@gmail.com,2.0109E+11,Mohandessin. Cairo. Egypt,Building 46. Street 167,Mohandessin,Cairo,Egypt,2021-12-24,981
100982,Raymond,Hall,Male,r.hall@yahoo.com,2.01687E+11,Dokki. Cairo. Egypt,Building 66. Street 30,Dokki,Cairo,Egypt,2022-12-04,982
100983,Juan,Pierce,Male,j.pierce@yahoo.com,2.01042E+11,Agouza. Cairo. Egypt,Building 88. Street 169,Agouza,Cairo,Egypt,2022-02-05,983
100984,Samantha,Mathis,Female,s.mathis@yahoo.com,2.01619E+11,Al Haram. Cairo. Egypt,Building 93. Street 251,Al Haram,Cairo,Egypt,2021-06-24,984
100985,Joshua,Ashley,Male,j.ashley@yahoo.com,2.01679E+11,El Marg. Cairo. Egypt,Building 40. Street 297,El Marg,Cairo,Egypt,2020-12-28,985
100986,Tiffany,Williams,Female,t.williams@yahoo.com,2.01698E+11,New Cairo. Cairo. Egypt,Building 73. Street 265,New Cairo,Cairo,Egypt,2024-03-03,986
100987,Evan,Owen,Male,e.owen@gmail.com,2.01275E+11,Heliopolis. Cairo. Egypt,Building 37. Street 290,Heliopolis,Cairo,Egypt,2024-04-27,987
100988,Charles,Berger,Male,c.berger@gmail.com,2.01275E+11,Shorouk City. Cairo. Egypt,Building 13. Street 71,Shorouk City,Cairo,Egypt,2022-01-29,988
100989,Lisa,Brown,Female,l.brown@gmail.com,2.01645E+11,Heliopolis. Cairo. Egypt,Building 90. Street 117,Heliopolis,Cairo,Egypt,2022-08-04,989
100990,William,Hill,Male,w.hill@gmail.com,2.01221E+11,Heliopolis. Cairo. Egypt,Building 11. Street 28,Heliopolis,Cairo,Egypt,2020-10-10,990
100991,John,Davis,Male,j.davis@yahoo.com,2.01276E+11,Al Haram. Cairo. Egypt,Building 45. Street 158,Al Haram,Cairo,Egypt,2021-12-27,991
100992,Jeremy,Berry,Male,j.berry@yahoo.com,2.01281E+11,El Matareya. Cairo. Egypt,Building 26. Street 205,El Matareya,Cairo,Egypt,2024-06-28,992
100993,Brandy,Harrington,Female,b.harrington@gmail.com,2.013E+11,Shorouk City. Cairo. Egypt,Building 64. Street 125,Shorouk City,Cairo,Egypt,2022-11-02,993
100994,David,Barber,Male,d.barber@gmail.com,2.01635E+11,Obour City. Cairo. Egypt,Building 84. Street 106,Obour City,Cairo,Egypt,2023-01-24,994
100995,Sierra,Franklin,Female,s.franklin@yahoo.com,2.0107E+11,Dokki. Cairo. Egypt,Building 74. Street 250,Dokki,Cairo,Egypt,2024-03-27,995
100996,Lauren,Hebert,Female,l.hebert@yahoo.com,2.01014E+11,Mokattam. Cairo. Egypt,Building 24. Street 184,Mokattam,Cairo,Egypt,2022-02-11,996
100997,Jill,Sanders,Female,j.sanders@yahoo.com,2.01227E+11,Heliopolis. Cairo. Egypt,Building 47. Street 181,Heliopolis,Cairo,Egypt,2023-06-07,997
100998,Amanda,Parks,Female,a.parks@gmail.com,2.01288E+11,Agouza. Cairo. Egypt,Building 52. Street 226,Agouza,Cairo,Egypt,2021-11-28,998
100999,Julie,Rose,Female,j.rose@gmail.com,2.01665E+11,Mokattam. Cairo. Egypt,Building 98. Street 194,Mokattam,Cairo,Egypt,2021-02-26,999
101000,Johnny,Black,Male,j.black@yahoo.com,2.01089E+11,Heliopolis. Cairo. Egypt,Building 68. Street 48,Heliopolis,Cairo,Egypt,2021-11-02,1000
